0,2022-02-23 09:32:39,165.72,-3.62 (-0.02)%,"146,903",382.46,-3.54 (-0.01)%,"350,656",104.73,-2.92 (+0.03)%,"350,656",291.2814,-3.39 (-0.01)%,"350,656",33.15,-3.35 (-0.1)%,"350,656",205.6911,-0.66 (+0.0)%,"350,656",3020,-1.07 (+0.0)%,"350,656"
0,2022-02-23 09:32:54,165.6,+2.27 (+0.01)%,"350,656",382.6,-3.22 (+0.01)%,"350,656",104.84,+0.85 (+0.01)%,"350,656",291.17,+4.11 (+0.01)%,"350,656",33.19,+4.6 (-0.14)%,"350,656",205.54,-1.18 (+0.01)%,"350,656",3021.71,-2.77 (+0.0)%,"350,656"
0,2022-02-23 09:33:11,165.9,+3.17 (-0.02)%,"29,980",383.2,+2.17 (+0.01)%,"278,476",105,+5.95 (+0.06)%,"278,476",291.4067,-2.17 (+0.01)%,"278,476",33.2,+3.84 (-0.12)%,"278,476",205.94,+4.92 (+0.02)%,"278,476",3024.94,-2.33 (+0.0)%,"278,476"
0,2022-02-23 09:33:23,165.62,-3.33 (-0.02)%,"87,488",382.03,-3.3 (-0.01)%,"278,476",105,-1.72 (+0.02)%,"278,476",291.3,-1.13 (+0.0)%,"278,476",33.13,-2.29 (-0.07)%,"278,476",205.65,+0.61 (+0.0)%,"278,476",3017.92,-3.11 (+0.0)%,"278,476"
0,2022-02-23 09:33:38,165.62,+5.29 (+0.03)%,"194,902",382.96,+3.4 (-0.01)%,"278,476",105,+0.3 (+0.0)%,"278,476",291.3,+0.04 (+0.0)%,"278,476",33.13,-4.51 (-0.14)%,"278,476",205.865,+0.09 (+0.0)%,"278,476",3023.813,+4.71 (+0.0)%,"278,476"
0,2022-02-23 09:34:02,165.68,-0.18 (+0.0)%,"278,476",382.4736,+2.39 (+0.01)%,"278,476",105,+0.14 (+0.0)%,"278,476",291.4067,+3.28 (-0.01)%,"278,476",33.18,+1.72 (-0.05)%,"278,476",205.75,-6.49 (-0.03)%,"278,476",3018.92,+0.3 (+0.0)%,"278,476"
0,2022-02-23 09:34:04,165.71,-5.67 (-0.03)%,"15,252",384.69,-3.81 (-0.01)%,"330,204",105.5,-1.78 (-0.02)%,"330,204",291.31,+4.39 (+0.02)%,"330,204",33.19,+4.37 (+0.13)%,"330,204",206.09,-3.64 (+0.02)%,"330,204",3027.77,+2.47 (+0.0)%,"330,204"
0,2022-02-23 09:34:18,165.47,+0.52 (+0.0)%,"71,361",383.872,-0.45 (+0.0)%,"330,204",105.31,-2.56 (+0.02)%,"330,204",290.93,-1.23 (+0.0)%,"330,204",33.13,-1.91 (+0.06)%,"330,204",205.65,-5.37 (-0.03)%,"330,204",3023.26,+5.77 (+0.0)%,"330,204"
0,2022-02-23 09:34:34,165.5,+1.99 (+0.01)%,"233,851",384.205,-3.96 (+0.01)%,"330,204",105.394,-2.43 (-0.02)%,"330,204",290.94,+5.29 (+0.02)%,"330,204",33.18,+0.21 (+0.01)%,"330,204",205.91,+0.84 (+0.0)%,"330,204",3023.34,-3.44 (+0.0)%,"330,204"
0,2022-02-23 09:34:52,165.64,+1.8 (-0.01)%,"330,204",384.25,+3.29 (-0.01)%,"330,204",105.5,+1.82 (-0.02)%,"330,204",291.25,-4.33 (+0.01)%,"330,204",33.13,+2.33 (-0.07)%,"330,204",205.719,-0.23 (+0.0)%,"330,204",3023.26,-1.64 (+0.0)%,"330,204"
0,2022-02-23 09:35:18,165.47,-3.6 (-0.02)%,"85,775",382.5179,-0.64 (+0.0)%,"453,856",104.75,-1.39 (-0.01)%,"453,856",290.04,+1.0 (+0.0)%,"453,856",33.19,+1.22 (-0.04)%,"453,856",205.25,-2.39 (+0.01)%,"453,856",3017.955,+3.82 (+0.0)%,"453,856"
0,2022-02-23 09:35:33,165.18,-1.72 (+0.01)%,"133,954",382.11,+6.38 (+0.02)%,"453,856",104.51,-3.4 (-0.03)%,"453,856",289.73,-0.73 (+0.0)%,"453,856",33.08,+5.9 (+0.18)%,"453,856",204.62,+2.14 (+0.01)%,"453,856",3013.51,-2.11 (+0.0)%,"453,856"
0,2022-02-23 09:35:42,165.34,-2.64 (-0.02)%,"283,517",382.17,-1.03 (+0.0)%,"453,856",104.51,-5.58 (-0.05)%,"453,856",289.73,-2.3 (+0.01)%,"453,856",33.15,-3.48 (+0.1)%,"453,856",204.64,+4.54 (+0.02)%,"453,856",3015.73,-0.77 (+0.0)%,"453,856"
0,2022-02-23 09:36:01,165.2,-0.04 (+0.0)%,"453,856",382.43,-1.3 (+0.0)%,"453,856",104.75,+3.09 (-0.03)%,"453,856",290,+0.12 (+0.0)%,"453,856",33.145,+0.04 (+0.0)%,"453,856",204.75,-1.79 (+0.01)%,"453,856",3014.0625,-2.44 (+0.0)%,"453,856"
0,2022-02-23 09:36:13,165.37,-1.81 (-0.01)%,"61,307",383.28,-4.84 (-0.01)%,"300,079",104.54,-5.62 (-0.05)%,"300,079",289.92,-4.29 (-0.01)%,"300,079",33.29,-5.77 (-0.17)%,"300,079",205.79,-0.3 (+0.0)%,"300,079",3017.93,-0.39 (+0.0)%,"300,079"
0,2022-02-23 09:36:30,165.17,+1.74 (-0.01)%,"112,093",382.51,-1.16 (+0.0)%,"300,079",104.181,+1.07 (-0.01)%,"300,079",289.5601,-2.63 (-0.01)%,"300,079",33.13,+5.25 (+0.16)%,"300,079",204.62,+6.25 (+0.03)%,"300,079",3012.06,-1.19 (+0.0)%,"300,079"
0,2022-02-23 09:36:35,165.27,-1.05 (-0.01)%,"210,010",382.51,+3.03 (-0.01)%,"300,079",104.33,-4.33 (+0.04)%,"300,079",289.905,-0.98 (+0.0)%,"300,079",33.23,+4.9 (+0.15)%,"300,079",205.56,-5.31 (-0.03)%,"300,079",3014.235,-5.06 (+0.0)%,"300,079"
0,2022-02-23 09:37:03,165.22,-1.66 (-0.01)%,"300,079",383,+1.6 (+0.0)%,"300,079",104.25,-5.12 (-0.05)%,"300,079",289.625,-0.63 (+0.0)%,"300,079",33.15,-3.55 (-0.11)%,"300,079",204.6799,-5.84 (-0.03)%,"300,079",3012.885,-0.12 (+0.0)%,"300,079"
0,2022-02-23 09:37:05,165.39,+4.61 (-0.03)%,"7,099",383.82,-2.85 (-0.01)%,"212,360",104.62,+4.06 (-0.04)%,"212,360",289.9543,-0.2 (+0.0)%,"212,360",33.29,+2.9 (-0.09)%,"212,360",206.3,-3.89 (+0.02)%,"212,360",3022.085,+4.13 (+0.0)%,"212,360"
0,2022-02-23 09:37:34,165.2,-1.78 (-0.01)%,"76,408",382.75,-2.41 (+0.01)%,"212,360",104.3,+4.23 (+0.04)%,"212,360",289.53,+0.78 (+0.0)%,"212,360",33.21,-3.34 (+0.1)%,"212,360",205.92,+0.07 (+0.0)%,"212,360",3018.7,-4.42 (+0.0)%,"212,360"
0,2022-02-23 09:37:36,165.25,-1.86 (+0.01)%,"117,096",383.54,+3.87 (-0.01)%,"212,360",104.44,-5.69 (-0.05)%,"212,360",289.58,+1.77 (+0.01)%,"212,360",33.25,-3.16 (-0.1)%,"212,360",206.1431,-2.83 (+0.01)%,"212,360",3018.7,-1.02 (+0.0)%,"212,360"
0,2022-02-23 09:37:53,165.23,-6.61 (-0.04)%,"212,360",382.75,+6.53 (+0.02)%,"212,360",104.34,+1.86 (-0.02)%,"212,360",289.93,-5.1 (-0.02)%,"212,360",33.24,+3.38 (+0.1)%,"212,360",206.25,+1.3 (+0.01)%,"212,360",3020,+0.43 (+0.0)%,"212,360"
0,2022-02-23 09:38:21,165.35,+0.94 (-0.01)%,"58,457",384.5,-0.53 (+0.0)%,"248,005",104.92,+0.05 (+0.0)%,"248,005",290.35,+2.4 (-0.01)%,"248,005",33.36,+0.12 (+0.0)%,"248,005",206.43,+1.97 (+0.01)%,"248,005",3022.42,-5.51 (+0.0)%,"248,005"
0,2022-02-23 09:38:31,165.26,-3.42 (-0.02)%,"75,565",383.84,+1.27 (+0.0)%,"248,005",104.65,-2.46 (-0.02)%,"248,005",289.93,+1.66 (+0.01)%,"248,005",33.26,-0.9 (+0.03)%,"248,005",206.34,+5.85 (+0.03)%,"248,005",3020.15,-0.4 (+0.0)%,"248,005"
0,2022-02-23 09:38:40,165.34,-3.99 (-0.02)%,"170,536",384.5,+1.89 (+0.0)%,"248,005",104.7861,+1.58 (+0.02)%,"248,005",290.14,-5.16 (-0.02)%,"248,005",33.3,+4.71 (+0.14)%,"248,005",206.41,+0.16 (+0.0)%,"248,005",3020.675,+4.5 (+0.0)%,"248,005"
0,2022-02-23 09:38:58,165.31,-0.6 (+0.0)%,"248,005",384.01,+3.4 (-0.01)%,"248,005",104.75,+0.28 (+0.0)%,"248,005",289.93,-3.37 (-0.01)%,"248,005",33.26,+3.68 (+0.11)%,"248,005",206.43,+1.99 (+0.01)%,"248,005",3022.42,+3.1 (+0.0)%,"248,005"
0,2022-02-23 09:39:27,165.8,+3.81 (-0.02)%,"62,934",386,+5.31 (+0.01)%,"390,280",105.1683,-2.86 (+0.03)%,"390,280",291.13,+0.12 (+0.0)%,"390,280",33.38,-4.73 (-0.14)%,"390,280",206.92,+2.72 (-0.01)%,"390,280",3033.31,-2.91 (+0.0)%,"390,280"
0,2022-02-23 09:39:44,165.42,+5.48 (+0.03)%,"125,860",385,-5.68 (-0.01)%,"390,280",104.84,-1.0 (-0.01)%,"390,280",290.46,-5.4 (-0.02)%,"390,280",33.29,+2.58 (+0.08)%,"390,280",206.27,-1.66 (-0.01)%,"390,280",3025.25,+0.23 (+0.0)%,"390,280"
0,2022-02-23 09:39:45,165.43,-3.84 (-0.02)%,"192,903",385.36,+2.29 (-0.01)%,"390,280",104.86,-2.61 (+0.02)%,"390,280",290.91,+4.21 (+0.01)%,"390,280",33.29,+1.73 (-0.05)%,"390,280",206.33,-2.15 (+0.01)%,"390,280",3031.46,+0.71 (+0.0)%,"390,280"
0,2022-02-23 09:40:12,165.73,-4.06 (-0.02)%,"390,280",385,-2.96 (-0.01)%,"390,280",104.92,+2.36 (+0.02)%,"390,280",290.5,-2.16 (+0.01)%,"390,280",33.3,-3.42 (-0.1)%,"390,280",206.375,+1.85 (+0.01)%,"390,280",3025.25,+1.83 (+0.0)%,"390,280"
0,2022-02-23 09:40:17,165.9,-0.63 (+0.0)%,"4,245",385.83,-4.94 (-0.01)%,"350,427",105.21,+1.66 (-0.02)%,"350,427",290.91,-3.8 (-0.01)%,"350,427",33.39,+0.93 (+0.03)%,"350,427",206.23,+2.29 (-0.01)%,"350,427",3034.775,-2.48 (+0.0)%,"350,427"
0,2022-02-23 09:40:41,165.62,-3.67 (-0.02)%,"89,113",384.5355,+3.23 (-0.01)%,"350,427",104.88,-5.13 (-0.05)%,"350,427",290.73,-1.41 (+0.0)%,"350,427",33.25,-1.17 (+0.04)%,"350,427",206.15,+0.17 (+0.0)%,"350,427",3027.27,-3.9 (+0.0)%,"350,427"
0,2022-02-23 09:40:44,165.75,-2.28 (-0.01)%,"160,297",384.84,+2.04 (+0.01)%,"350,427",105.21,-3.08 (+0.03)%,"350,427",290.91,+1.97 (-0.01)%,"350,427",33.38,+3.9 (-0.12)%,"350,427",206.23,-3.69 (-0.02)%,"350,427",3029.47,+4.22 (+0.0)%,"350,427"
0,2022-02-23 09:41:10,165.9,-4.76 (-0.03)%,"350,427",385,+5.73 (+0.01)%,"350,427",105.09,+0.21 (+0.0)%,"350,427",290.75,-0.11 (+0.0)%,"350,427",33.295,-3.87 (-0.12)%,"350,427",206.18,-3.21 (+0.02)%,"350,427",3033.07,-4.94 (+0.0)%,"350,427"
0,2022-02-23 09:41:23,165.65,+0.67 (+0.0)%,"20,103",384.54,-4.15 (+0.01)%,"463,392",104.5,-1.13 (-0.01)%,"463,392",291,-4.55 (-0.02)%,"463,392",33.41,+0.04 (+0.0)%,"463,392",205.4339,+4.3 (-0.02)%,"463,392",3015,+6.77 (+0.0)%,"463,392"
0,2022-02-23 09:41:36,165.33,+0.62 (+0.0)%,"222,185",381.49,+1.03 (+0.0)%,"463,392",104.25,-3.78 (-0.04)%,"463,392",289.5,+4.47 (+0.02)%,"463,392",33.21,+2.8 (-0.08)%,"463,392",205.2285,+6.41 (+0.03)%,"463,392",3015,-3.3 (+0.0)%,"463,392"
0,2022-02-23 09:41:43,165.43,-0.72 (+0.0)%,"260,002",381.57,+2.07 (-0.01)%,"463,392",104.3,-0.16 (+0.0)%,"463,392",289.76,-0.57 (+0.0)%,"463,392",33.225,-4.93 (-0.15)%,"463,392",205.36,+4.36 (+0.02)%,"463,392",3015,+0.52 (+0.0)%,"463,392"
0,2022-02-23 09:42:00,165.55,-0.28 (+0.0)%,"463,392",384.5,-1.04 (+0.0)%,"463,392",104.5,-2.61 (-0.02)%,"463,392",291,-0.7 (+0.0)%,"463,392",33.39,-2.65 (+0.08)%,"463,392",205.34,-0.86 (+0.0)%,"463,392",3015,+5.97 (+0.0)%,"463,392"
0,2022-02-23 09:42:12,165.6,-3.93 (-0.02)%,"14,466",382.635,-4.76 (-0.01)%,"211,972",104.65,-0.55 (-0.01)%,"211,972",290.17,-3.3 (-0.01)%,"211,972",33.305,-1.25 (-0.04)%,"211,972",205.74,-2.7 (+0.01)%,"211,972",3020.97,+1.55 (+0.0)%,"211,972"
0,2022-02-23 09:42:39,165.42,+1.72 (+0.01)%,"79,117",382.235,+4.71 (-0.01)%,"211,972",104.14,-4.34 (-0.04)%,"211,972",289.69,+1.06 (+0.0)%,"211,972",33.2099,-4.48 (-0.13)%,"211,972",205.4197,-1.2 (-0.01)%,"211,972",3017.605,-0.97 (+0.0)%,"211,972"
0,2022-02-23 09:42:42,165.57,+1.82 (+0.01)%,"158,184",382.2924,+2.92 (+0.01)%,"211,972",104.47,+0.79 (-0.01)%,"211,972",289.69,-1.92 (-0.01)%,"211,972",33.25,+2.53 (-0.08)%,"211,972",205.49,+0.94 (+0.0)%,"211,972",3017.96,-0.07 (+0.0)%,"211,972"
0,2022-02-23 09:42:58,165.45,-0.14 (+0.0)%,"211,972",382.4,+0.44 (+0.0)%,"211,972",104.295,-1.47 (+0.01)%,"211,972",289.93,-4.89 (-0.02)%,"211,972",33.23,+1.81 (-0.05)%,"211,972",205.715,-0.17 (+0.0)%,"211,972",3018,-1.84 (+0.0)%,"211,972"
0,2022-02-23 09:43:12,165.59,-3.53 (+0.02)%,"33,023",381.9,+0.38 (+0.0)%,"160,318",104.25,+3.8 (-0.04)%,"160,318",289.36,-1.97 (+0.01)%,"160,318",33.26,-3.26 (-0.1)%,"160,318",205.59,-4.64 (+0.02)%,"160,318",3015.77,-2.46 (+0.0)%,"160,318"
0,2022-02-23 09:43:34,165.44,-3.26 (+0.02)%,"78,035",381.653,+3.9 (-0.01)%,"160,318",104.09,-2.81 (+0.03)%,"160,318",289.2,-1.96 (-0.01)%,"160,318",33.185,-0.14 (+0.0)%,"160,318",205.37,+4.24 (-0.02)%,"160,318",3012.99,-0.18 (+0.0)%,"160,318"
0,2022-02-23 09:43:42,165.59,-2.96 (-0.02)%,"111,539",381.77,+3.51 (+0.01)%,"160,318",104.1826,-1.47 (+0.01)%,"160,318",289.23,-4.84 (-0.02)%,"160,318",33.195,-4.72 (-0.14)%,"160,318",205.445,-2.5 (-0.01)%,"160,318",3012.99,-4.45 (+0.0)%,"160,318"
0,2022-02-23 09:44:04,165.46,-2.46 (-0.01)%,"160,318",381.735,-0.8 (+0.0)%,"160,318",104.25,+2.51 (-0.02)%,"160,318",289.36,-2.58 (-0.01)%,"160,318",33.26,-5.76 (-0.17)%,"160,318",205.5,+1.08 (-0.01)%,"160,318",3015,-1.51 (+0.0)%,"160,318"
0,2022-02-23 09:44:18,165.35,+1.54 (-0.01)%,"70,807",382.5,-2.7 (-0.01)%,"699,632",104.215,+3.6 (+0.03)%,"699,632",289.45,-2.21 (+0.01)%,"699,632",33.245,+1.66 (-0.05)%,"699,632",205.03,+4.65 (+0.02)%,"699,632",3014.21,-4.14 (+0.0)%,"699,632"
0,2022-02-23 09:44:26,165.25,+0.37 (+0.0)%,"284,612",380.8767,-0.08 (+0.0)%,"699,632",103.885,-4.29 (+0.04)%,"699,632",289.24,+0.5 (+0.0)%,"699,632",33.145,+5.0 (+0.15)%,"699,632",205,-4.33 (-0.02)%,"699,632",3012.72,+1.84 (+0.0)%,"699,632"
0,2022-02-23 09:44:39,165.25,+0.04 (+0.0)%,"478,138",381.2645,+0.97 (+0.0)%,"699,632",104.215,+1.46 (-0.01)%,"699,632",289.42,+2.43 (+0.01)%,"699,632",33.24,+4.8 (+0.14)%,"699,632",205.03,+0.31 (+0.0)%,"699,632",3014.21,-0.05 (+0.0)%,"699,632"
0,2022-02-23 09:44:55,165.32,+0.74 (+0.0)%,"699,632",382.5,+1.86 (+0.0)%,"699,632",104,+3.01 (-0.03)%,"699,632",289.25,-0.52 (+0.0)%,"699,632",33.195,+4.33 (+0.13)%,"699,632",205,-2.36 (-0.01)%,"699,632",3013.88,+3.6 (+0.0)%,"699,632"
0,2022-02-23 09:45:01,165.41,-0.43 (+0.0)%,"39,976",382.155,-6.39 (-0.02)%,"278,928",104.5,+4.72 (+0.05)%,"278,928",289.83,+1.62 (+0.01)%,"278,928",33.36,-1.59 (-0.05)%,"278,928",205.5399,+3.82 (+0.02)%,"278,928",3018.5,+3.56 (+0.0)%,"278,928"
0,2022-02-23 09:45:23,165.24,+1.64 (-0.01)%,"130,535",381.9858,+5.19 (+0.01)%,"278,928",104.2815,+0.79 (-0.01)%,"278,928",289.72,-6.74 (-0.02)%,"278,928",33.235,+3.85 (+0.12)%,"278,928",205.32,+4.73 (+0.02)%,"278,928",3014.1,-3.37 (+0.0)%,"278,928"
0,2022-02-23 09:45:33,165.34,+1.16 (+0.01)%,"131,618",382.13,+5.56 (+0.01)%,"278,928",104.35,-3.37 (+0.03)%,"278,928",289.72,-0.55 (+0.0)%,"278,928",33.28,-0.06 (+0.0)%,"278,928",205.38,-0.6 (+0.0)%,"278,928",3018.5,-0.23 (+0.0)%,"278,928"
0,2022-02-23 09:45:55,165.37,+5.14 (+0.03)%,"278,928",382,+0.09 (+0.0)%,"278,928",104.5,-3.96 (-0.04)%,"278,928",289.75,-2.49 (-0.01)%,"278,928",33.235,+1.23 (-0.04)%,"278,928",205.5,-2.42 (-0.01)%,"278,928",3015.04,+1.7 (+0.0)%,"278,928"
0,2022-02-23 09:46:10,165.3,+3.75 (+0.02)%,"46,778",382.22,-0.3 (+0.0)%,"206,438",104.5,+3.81 (+0.04)%,"206,438",289.69,-3.2 (+0.01)%,"206,438",33.31,-4.83 (-0.15)%,"206,438",205.76,+4.85 (+0.02)%,"206,438",3018.18,-1.49 (+0.0)%,"206,438"
0,2022-02-23 09:46:21,165.3,-3.72 (-0.02)%,"41,533",381.01,-6.44 (-0.02)%,"206,438",104.27,-2.43 (-0.02)%,"206,438",289.34,-0.95 (+0.0)%,"206,438",33.21,-1.52 (-0.05)%,"206,438",205.44,-0.25 (+0.0)%,"206,438",3014.434,+0.02 (+0.0)%,"206,438"
0,2022-02-23 09:46:35,165.3,+3.46 (+0.02)%,"114,411",381.62,+1.7 (+0.0)%,"206,438",104.27,+1.76 (+0.02)%,"206,438",289.43,-0.93 (+0.0)%,"206,438",33.21,-4.23 (-0.13)%,"206,438",205.53,-1.54 (+0.01)%,"206,438",3014.434,+4.71 (+0.0)%,"206,438"
0,2022-02-23 09:46:53,165.3,-5.51 (-0.03)%,"206,438",382.22,-2.92 (+0.01)%,"206,438",104.5,+1.0 (+0.01)%,"206,438",289.68,+2.98 (+0.01)%,"206,438",33.28,-1.3 (+0.04)%,"206,438",205.75,+3.8 (+0.02)%,"206,438",3016,-3.56 (+0.0)%,"206,438"
0,2022-02-23 09:47:19,165.38,-4.59 (-0.03)%,"41,001",381.72,-6.46 (-0.02)%,"279,186",104.2599,+3.72 (-0.04)%,"279,186",289.97,+1.62 (+0.01)%,"279,186",33.28,+2.22 (-0.07)%,"279,186",205.5099,+2.96 (-0.01)%,"279,186",3017.41,-2.83 (+0.0)%,"279,186"
0,2022-02-23 09:47:30,165.25,-4.17 (-0.03)%,"64,028",381.23,-0.96 (+0.0)%,"279,186",104.19,-4.22 (-0.04)%,"279,186",289.67,+2.53 (-0.01)%,"279,186",33.205,+6.15 (+0.19)%,"279,186",205.245,+3.05 (-0.01)%,"279,186",3013.85,-0.89 (+0.0)%,"279,186"
0,2022-02-23 09:47:45,165.34,-0.38 (+0.0)%,"195,056",381.265,+2.78 (+0.01)%,"279,186",104.2323,+1.7 (-0.02)%,"279,186",289.755,-0.88 (+0.0)%,"279,186",33.27,+3.19 (-0.1)%,"279,186",205.3544,+5.76 (+0.03)%,"279,186",3016.87,-2.1 (+0.0)%,"279,186"
0,2022-02-23 09:48:00,165.25,+2.26 (+0.01)%,"279,186",381.72,+3.34 (+0.01)%,"279,186",104.25,-5.51 (-0.05)%,"279,186",289.68,+0.58 (+0.0)%,"279,186",33.22,+1.79 (-0.05)%,"279,186",205.25,+3.47 (-0.02)%,"279,186",3014.75,+0.55 (+0.0)%,"279,186"
0,2022-02-23 09:48:02,165.25,+3.79 (+0.02)%,"7,198",381.48,+2.8 (-0.01)%,"176,767",104,-2.4 (-0.02)%,"176,767",289.86,+1.82 (+0.01)%,"176,767",33.4,-3.07 (+0.09)%,"176,767",205,-1.8 (+0.01)%,"176,767",3019.88,+1.51 (+0.0)%,"176,767"
0,2022-02-23 09:48:22,165.23,+3.12 (-0.02)%,"62,895",381.355,+0.71 (+0.0)%,"176,767",103.86,+1.14 (-0.01)%,"176,767",289.63,-2.62 (+0.01)%,"176,767",33.28,-1.52 (-0.05)%,"176,767",204.63,+0.59 (+0.0)%,"176,767",3017.73,+0.9 (+0.0)%,"176,767"
0,2022-02-23 09:48:33,165.25,-3.32 (-0.02)%,"74,557",381.355,+5.34 (+0.01)%,"176,767",103.98,+0.98 (+0.01)%,"176,767",289.81,-3.32 (-0.01)%,"176,767",33.4,+5.22 (+0.16)%,"176,767",204.92,+3.5 (+0.02)%,"176,767",3019.0894,+2.67 (+0.0)%,"176,767"
0,2022-02-23 09:49:01,165.23,-1.97 (-0.01)%,"176,767",381.37,+6.47 (+0.02)%,"176,767",104,+3.0 (-0.03)%,"176,767",289.75,-1.23 (+0.0)%,"176,767",33.28,+4.52 (+0.14)%,"176,767",205,+4.41 (+0.02)%,"176,767",3017.77,-6.06 (+0.0)%,"176,767"
0,2022-02-23 09:49:11,165.17,-1.33 (-0.01)%,"33,427",381.33,+2.25 (-0.01)%,"248,780",104.0687,+0.17 (+0.0)%,"248,780",290.11,-1.44 (+0.0)%,"248,780",33.455,+4.57 (-0.14)%,"248,780",205.09,-0.65 (+0.0)%,"248,780",3021.75,+2.25 (+0.0)%,"248,780"
0,2022-02-23 09:49:31,165.11,-3.03 (+0.02)%,"107,198",380.8,-3.68 (-0.01)%,"248,780",103.95,-3.07 (+0.03)%,"248,780",289.62,-2.41 (-0.01)%,"248,780",33.39,-0.85 (-0.03)%,"248,780",204.71,-0.73 (+0.0)%,"248,780",3013.61,-4.57 (+0.0)%,"248,780"
0,2022-02-23 09:49:33,165.12,-2.48 (-0.02)%,"173,156",380.82,-0.54 (+0.0)%,"248,780",103.99,+2.04 (+0.02)%,"248,780",289.953,-2.22 (-0.01)%,"248,780",33.4,+4.11 (-0.12)%,"248,780",205.09,-3.1 (+0.02)%,"248,780",3013.61,-3.11 (+0.0)%,"248,780"
0,2022-02-23 09:49:56,165.17,-0.98 (-0.01)%,"248,780",381.33,-1.23 (+0.0)%,"248,780",104,-2.86 (+0.03)%,"248,780",290.11,+3.2 (+0.01)%,"248,780",33.41,-6.37 (-0.19)%,"248,780",205,+0.57 (+0.0)%,"248,780",3021.75,-4.8 (+0.0)%,"248,780"
0,2022-02-23 09:50:15,164.84,-0.59 (+0.0)%,"103,904",380,+0.15 (+0.0)%,"459,279",104,+2.53 (-0.02)%,"459,279",289.02,+1.21 (+0.0)%,"459,279",33.425,+1.54 (-0.05)%,"459,279",204.5,-4.1 (+0.02)%,"459,279",3012.22,-0.99 (+0.0)%,"459,279"
